title,addr,url,size,price
梁家庄北区出行方便门口公交站, 市中  二七新村租房 梁家庄北区,http://jn.ganji.com//fang1/3013186454x.htm,56㎡,500
东郊饭店宿舍装修好价格便宜经济实惠, 历下  解放路租房 东郊饭店宿舍,http://jn.ganji.com//fang1/2922160791x.htm,54㎡,600
"有专人管理,,化纤小区", 历城  花园路租房 化纤小区,http://jn.ganji.com//fang1/2922160698x.htm,53㎡,500
"治安卫生好，,名士MINI公馆", 历下  经十路历下段租房 名士MINI公馆,http://jn.ganji.com//fang1/3013185770x.htm,53㎡,500
天成国际花园装修好价格便宜经济实惠, 槐荫  其他租房 天成国际花园,http://jn.ganji.com//fang1/2930288527x.htm,46㎡,600
荣盛花语馨苑家电齐全急租, 天桥  药山租房 荣盛花语馨苑,http://jn.ganji.com//fang1/2930288503x.htm,51㎡,500
冠宇明苑采光好装修也不错, 市中  其他租房 冠宇明苑,http://jn.ganji.com//fang1/2922160329x.htm,58㎡,500
海尔绿城玫瑰园阳台卫生间都有采光也好, 高新  其他租房 海尔绿城玫瑰园,http://jn.ganji.com//fang1/2922160308x.htm,46㎡,500
"装修精致，,MUM河畔景苑", 天桥  济泺路租房 MUM河畔景苑,http://jn.ganji.com//fang1/2925395746x.htm,63㎡,600
国华东方美郡真心想租家私齐全, 市中  其他租房 国华东方美郡,http://jn.ganji.com//fang1/2922160095x.htm,40㎡,600
泉山逸品便宜到你怀疑人生, 章丘  不限租房 泉山逸品,http://jn.ganji.com//fang1/2922159363x.htm,41㎡,500
一印宿舍便宜出租 非诚勿扰, 历城  山大路租房 一印宿舍,http://jn.ganji.com//fang1/2922159345x.htm,50㎡,500
宋刘小区家电齐全急租, 历城  将军路租房 宋刘小区,http://jn.ganji.com//fang1/2930286331x.htm,40㎡,600
明湖小区东区二区超底价极缺房源, 历下  泉城路租房 明湖小区东区二区,http://jn.ganji.com//fang1/3013182068x.htm,55㎡,500
康成花园房子干净整洁, 天桥  堤口路租房 康成花园,http://jn.ganji.com//fang1/3013182005x.htm,58㎡,500
"有专人管理,,山东省糖酒茶叶公司青龙后街宿舍", 历下  解放路租房 山东省糖酒茶叶公司青龙后街宿舍,http://jn.ganji.com//fang1/3013180985x.htm,68㎡,600
"前后均无遮挡,购物方便,出版局宿舍", 市中  其他租房 出版局宿舍,http://jn.ganji.com//fang1/2922155805x.htm,53㎡,500
"治安卫生好，,万丰碧云豪庭", 槐荫  其他租房 万丰碧云豪庭,http://jn.ganji.com//fang1/3013180874x.htm,68㎡,600
"采光好，照片现场实拍,兴和苑", 槐荫  南辛庄租房 兴和苑,http://jn.ganji.com//fang1/2930283949x.htm,53㎡,500
滨河商务中心便宜实惠家一样的感觉, 天桥  生产路租房 滨河商务中心,http://jn.ganji.com//fang1/2930283205x.htm,56㎡,500
工业北路氢化宿舍房子装修好环境也好中介勿扰, 历城  工业北路租房 工业北路氢化宿舍,http://jn.ganji.com//fang1/3013179455x.htm,46㎡,600
南全福东区环境优美按月付可以, 历城  全福租房 南全福东区,http://jn.ganji.com//fang1/3013179416x.htm,41㎡,500
七里山小区装修温馨自住干净, 市中  七里山租房 七里山小区,http://jn.ganji.com//fang1/2922154023x.htm,48㎡,600
双山小区拎包入住精装单身公寓, 章丘  不限租房 双山小区,http://jn.ganji.com//fang1/2922153978x.htm,40㎡,600
鲁能电力局宿舍首次出租全新家具家电, 市中  馆驿街租房 鲁能电力局宿舍,http://jn.ganji.com//fang1/2922152817x.htm,47㎡,500
体育嘉苑环境好原来自己住的, 历下  文化西路租房 体育嘉苑,http://jn.ganji.com//fang1/2930280844x.htm,48㎡,500
地税局宿舍(郭店)房子装修好环境也好中介勿扰, 历城  其他租房 地税局宿舍(郭店),http://jn.ganji.com//fang1/3013176542x.htm,51㎡,500
山医宿舍个人直租无中介, 历下  趵突泉租房 山医宿舍,http://jn.ganji.com//fang1/2930279467x.htm,45㎡,500
富雅园阳台采光好卫生间独立, 槐荫  张庄路租房 富雅园,http://jn.ganji.com//fang1/2930279275x.htm,53㎡,600
中铁逸都国际房子干净整洁, 高新  舜华南路租房 中铁逸都国际,http://jn.ganji.com//fang1/2930278471x.htm,50㎡,600
建行家属楼阳台卫生间都有采光也好, 济阳  不限租房 建行家属楼,http://jn.ganji.com//fang1/3013175219x.htm,46㎡,500
东舍坊东居超便宜出租, 历下  泺源大街租房 东舍坊东居,http://jn.ganji.com//fang1/3013173491x.htm,58㎡,600
浪潮宿舍(工业北路)重新翻修宜居安静, 历城  工业北路租房 浪潮宿舍(工业北路),http://jn.ganji.com//fang1/2930276281x.htm,46㎡,600
牛旺庄小区温馨公寓式装修, 高新  国际会展中心租房 牛旺庄小区,http://jn.ganji.com//fang1/3013172999x.htm,40㎡,600
东八里洼路单位宿舍不信你不喜欢, 市中  其他租房 东八里洼路单位宿舍,http://jn.ganji.com//fang1/2930275777x.htm,56㎡,500
大柿子园龙泉山庄交通便利物业很好, 长清  文昌租房 大柿子园龙泉山庄,http://jn.ganji.com//fang1/2930272027x.htm,42㎡,600
山大南校教职工宿舍第一次出租非常干净, 历下  千佛山租房 山大南校教职工宿舍,http://jn.ganji.com//fang1/3013169447x.htm,48㎡,500
全福立交桥酒精厂宿舍家电齐全急租, 历城  北园大街历城段租房 全福立交桥酒精厂宿舍,http://jn.ganji.com//fang1/2930271331x.htm,41㎡,600
绿地国际花都二期环境好原来自己住的, 槐荫  刘长山路租房 绿地国际花都二期,http://jn.ganji.com//fang1/3013168763x.htm,50㎡,500
地矿局宿舍(历城)提包入住全屋向阳, 历城  七里河租房 地矿局宿舍(历城),http://jn.ganji.com//fang1/2930269183x.htm,53㎡,500
北全福小区朝南向整体厨房, 历城  全福庄租房 北全福小区,http://jn.ganji.com//fang1/2922139671x.htm,52㎡,500
左右空间超漂亮的精装修, 历下  其他租房 左右空间,http://jn.ganji.com//fang1/2922139623x.htm,51㎡,600
化工研究所宿舍家电齐全急租, 天桥  其他租房 化工研究所宿舍,http://jn.ganji.com//fang1/2930267941x.htm,54㎡,500
公安局宿舍(姚家)带独卫家电齐全随时看房, 历下  解放路租房 公安局宿舍(姚家),http://jn.ganji.com//fang1/2930267893x.htm,55㎡,600
女生公寓(条件超好)邻舜泰广场奥体中心汉峪金谷龙奥玉兰广场, 高新  齐鲁软件园租房,http://jn.ganji.com//fang3/2656333237x.htm,20㎡,560
",凯旋公馆", 高新  其他租房 凯旋公馆,http://jn.ganji.com//fang1/2930267419x.htm,48㎡,500
",大明湖泉馨居", 历下  泉城路租房 大明湖泉馨居,http://jn.ganji.com//fang1/2930267296x.htm,48㎡,500
东兴小区房子装修好环境也好中介勿扰, 历城  洪家楼租房 东兴小区,http://jn.ganji.com//fang1/3013163165x.htm,56㎡,600
黄屯小区三区押一付一包水电网费, 天桥  工人新村北村租房 黄屯小区三区,http://jn.ganji.com//fang1/2930265892x.htm,55㎡,500
东方圣景个人直租无中介, 市中  济微路租房 东方圣景,http://jn.ganji.com//fang1/3013162550x.htm,58㎡,600
建委二宿舍装修好价格便宜经济实惠, 历城  将军路租房 建委二宿舍,http://jn.ganji.com//fang1/2930265316x.htm,45㎡,500
万达华府带独卫带大露台, 高新  国际会展中心租房 万达华府,http://jn.ganji.com//fang1/2922135618x.htm,56㎡,600
省供销社职工宿舍价格实惠房东自住, 历下  和平路租房 省供销社职工宿舍,http://jn.ganji.com//fang1/2930263582x.htm,58㎡,500
万盛新区环境好原来自己住的, 天桥  堤口路租房 万盛新区,http://jn.ganji.com//fang1/2922134931x.htm,45㎡,600
阳光VISA第一次出租非常干净, 市中  其他租房 阳光VISA,http://jn.ganji.com//fang1/3013159466x.htm,53㎡,600
经三纬九宿舍出行方便门口公交站, 市中  其他租房 经三纬九宿舍,http://jn.ganji.com//fang1/3013159376x.htm,48㎡,500
合成纤维厂职工第三宿舍入住安全小区价格实惠, 历城  全福租房 合成纤维厂职工第三宿舍,http://jn.ganji.com//fang1/2922133611x.htm,53㎡,500
山东省交通厅公路局宿舍带独卫带大露台, 历下  文化东路租房 山东省交通厅公路局宿舍,http://jn.ganji.com//fang1/2922133560x.htm,42㎡,600
"实用性房屋,阳光VISA", 市中  其他租房 阳光VISA,http://jn.ganji.com//fang1/3013158002x.htm,53㎡,500
"房租可商量,二合里小区", 槐荫  市华联租房 二合里小区,http://jn.ganji.com//fang1/2922132150x.htm,53㎡,500
检察院单位宿舍(历下)温馨公寓式装修, 历下  其他租房 检察院单位宿舍(历下),http://jn.ganji.com//fang1/2922131430x.htm,41㎡,600
济高舜奥华府现代精装家电齐全户型方正, 高新  奥体中心租房 济高舜奥华府,http://jn.ganji.com//fang1/2922131400x.htm,40㎡,600
四通耕读世家繁华地段精装修, 长清  文昌租房 四通耕读世家,http://jn.ganji.com//fang1/3013156301x.htm,47㎡,600
君帝园小区环境好原来自己住的, 章丘  不限租房 君帝园小区,http://jn.ganji.com//fang1/2922130392x.htm,40㎡,600
济南化工厂宿舍便宜实惠家一样的感觉, 天桥  无影山租房 济南化工厂宿舍,http://jn.ganji.com//fang1/2930258605x.htm,41㎡,500
剑桥府邸家电齐全急租, 槐荫  腊山北路租房 剑桥府邸,http://jn.ganji.com//fang1/2922129924x.htm,53㎡,600
山东省水产企业集团总公司宿舍第一次出租非常干净, 历下  千佛山租房 山东省水产企业集团总公司宿舍,http://jn.ganji.com//fang1/3013154891x.htm,57㎡,500
电建一公司宿舍带独卫家电齐全随时看房, 历城  工业北路租房 电建一公司宿舍,http://jn.ganji.com//fang1/2930257747x.htm,54㎡,600
槐荫- 恒大金碧新城一期车位出租, 槐荫  高铁西客站租房,http://jn.ganji.com//fang1/2930253013x.htm,12㎡,250
体育嘉苑不信你不喜欢, 历下  文化西路租房 体育嘉苑,http://jn.ganji.com//fang1/2922127251x.htm,45㎡,600
明珠南区便宜实惠家一样的感觉, 章丘  不限租房 明珠南区,http://jn.ganji.com//fang1/3013152059x.htm,55㎡,500
中铁建厂局宿舍真心想租家私齐全, 槐荫  段店租房 中铁建厂局宿舍,http://jn.ganji.com//fang1/2922126366x.htm,44㎡,600
中海奥龙观邸交通便利物业很好, 高新  奥体中心租房 中海奥龙观邸,http://jn.ganji.com//fang1/3013151870x.htm,56㎡,500
历城-其他 洪家楼过街楼, 历城  其他租房,http://jn.ganji.com//fang3/2919954061x.htm,8㎡,550
经三路纬六路宿舍豪装走过路过别错过, 槐荫  经三路租房 经三路纬六路宿舍,http://jn.ganji.com//fang1/2930242837x.htm,48㎡,600
建筑科学院宿舍带独卫带大露台, 天桥  无影山租房 建筑科学院宿舍,http://jn.ganji.com//fang1/3013139609x.htm,43㎡,500
三箭瑞景苑带独卫带大露台, 天桥  药山租房 三箭瑞景苑,http://jn.ganji.com//fang1/2922113340x.htm,58㎡,600
历山北路机关宿舍便宜到你怀疑人生, 天桥  北园租房 历山北路机关宿舍,http://jn.ganji.com//fang1/2922109005x.htm,59㎡,600
中国诺贝尔城环境好采光好, 章丘  不限租房 中国诺贝尔城,http://jn.ganji.com//fang1/2930237434x.htm,56㎡,600
万科龙湖紫郡装修好价格便宜经济实惠, 历城  凤歧路租房 万科龙湖紫郡,http://jn.ganji.com//fang1/2922106425x.htm,42㎡,600
万寿路畜牧局单位宿舍主卧朝东北精装修, 市中  其他租房 万寿路畜牧局单位宿舍,http://jn.ganji.com//fang1/2930234941x.htm,54㎡,500
中国重汽济南发动机厂宿舍家电齐全小区安静, 天桥  无影山租房 中国重汽济南发动机厂宿舍,http://jn.ganji.com//fang1/2922103557x.htm,46㎡,500
玉函北区精装大主卧带独立卫生间, 市中  其他租房 玉函北区,http://jn.ganji.com//fang1/2930231983x.htm,50㎡,500
恒大世纪广场诚信出租小区非常安全, 槐荫  高铁西客站租房 恒大世纪广场,http://jn.ganji.com//fang1/3013127306x.htm,47㎡,600
九英里颢苑(别墅)超漂亮的精装修, 历城  凤歧路租房 九英里颢苑(别墅),http://jn.ganji.com//fang1/3013127246x.htm,55㎡,600
绿城济南中心家具家电都有拎包入住, 历下  解放路租房 绿城济南中心,http://jn.ganji.com//fang1/2922101709x.htm,42㎡,600
中国重汽嘉祥苑便宜到你怀疑人生, 天桥  泺口租房 中国重汽嘉祥苑,http://jn.ganji.com//fang1/2930229796x.htm,48㎡,600
岔路街小区真心想租家私齐全, 市中  大观园租房 岔路街小区,http://jn.ganji.com//fang1/2930228935x.htm,44㎡,500
济南市广播电视局宿舍家电齐全急租, 市中  其他租房 济南市广播电视局宿舍,http://jn.ganji.com//fang1/3013125590x.htm,53㎡,600
名流家园家电齐全急租, 长清  文昌租房 名流家园,http://jn.ganji.com//fang1/2930228353x.htm,50㎡,500
宸宇花园采光很不错独立卫生间, 历城  七里河租房 宸宇花园,http://jn.ganji.com//fang1/3013125020x.htm,59㎡,600
豪门庄园温泉城出行方便门口公交站, 商河  不限租房 豪门庄园温泉城,http://jn.ganji.com//fang1/2930227264x.htm,49㎡,500
青牛小区单间带厨卫家电齐全, 市中  其他租房 青牛小区,http://jn.ganji.com//fang1/3013120766x.htm,48㎡,500
天和园秋园超便宜出租先到先得, 天桥  清河路租房 天和园秋园,http://jn.ganji.com//fang1/3013120703x.htm,44㎡,500
永安小区便宜实惠家一样的感觉, 长清  文昌租房 永安小区,http://jn.ganji.com//fang1/3013120646x.htm,51㎡,500
七里山南村一区阳台采光好卫生间独立, 市中  七里山租房 七里山南村一区,http://jn.ganji.com//fang1/3013120592x.htm,56㎡,600
华能驱动宿舍主卧朝东北精装修, 历城  全福租房 华能驱动宿舍,http://jn.ganji.com//fang1/3013118129x.htm,41㎡,500
纬十二路重汽宿舍提包入住全屋向阳, 天桥  堤口路租房 纬十二路重汽宿舍,http://jn.ganji.com//fang1/3013118087x.htm,48㎡,500
中国诺贝尔城(别墅)交通便利物业很好, 章丘  不限租房 中国诺贝尔城(别墅),http://jn.ganji.com//fang1/2930221126x.htm,51㎡,600
乐山小区南区价格实惠环境又好, 市中  其他租房 乐山小区南区,http://jn.ganji.com//fang1/2930218432x.htm,46㎡,600
东城苏苑房子干净整洁, 历城  王舍人租房 东城苏苑,http://jn.ganji.com//fang1/3013113749x.htm,55㎡,600
城肥二处宿舍房子干净整洁, 历下  其他租房 城肥二处宿舍,http://jn.ganji.com//fang1/2930217385x.htm,58㎡,500
李庄社区采光很不错独立卫生间, 天桥  泺口租房 李庄社区,http://jn.ganji.com//fang1/2922088152x.htm,45㎡,500
三庆玫瑰苑入住安全小区价格实惠, 平阴  不限租房 三庆玫瑰苑,http://jn.ganji.com//fang1/2922087069x.htm,51㎡,600
王舍人国税局宿舍交通便利物业很好, 历城  王舍人租房 王舍人国税局宿舍,http://jn.ganji.com//fang1/2922087012x.htm,43㎡,600
匡山新村唯美精装出行方便, 槐荫  匡山租房 匡山新村,http://jn.ganji.com//fang1/2930215408x.htm,47㎡,500
党家镇政府宿舍超底价极缺房源, 市中  其他租房 党家镇政府宿舍,http://jn.ganji.com//fang1/3013109750x.htm,58㎡,500
南郊宾馆宿舍环境好采光好, 市中  其他租房 南郊宾馆宿舍,http://jn.ganji.com//fang1/3013108763x.htm,59㎡,600
盛福花园精装大主卧带独立卫生间, 历城  其他租房 盛福花园,http://jn.ganji.com//fang1/3013108466x.htm,51㎡,500
山大二院宿舍真心想租家私齐全, 天桥  北园租房 山大二院宿舍,http://jn.ganji.com//fang1/3013108424x.htm,59㎡,500
车管所宿舍超便宜出租, 历下  环山路租房 车管所宿舍,http://jn.ganji.com//fang1/2922081600x.htm,56㎡,600
送变电宿舍诚信出租小区非常安全, 槐荫  阳光新路租房 送变电宿舍,http://jn.ganji.com//fang1/2930210599x.htm,53㎡,600
历城区政府宿舍独立厨卫朝南北明窗, 历城  山大北路租房 历城区政府宿舍,http://jn.ganji.com//fang1/2922080250x.htm,44㎡,500
公交公司宿舍(历下)自己的房子可随时看房, 历下  趵突泉租房 公交公司宿舍(历下),http://jn.ganji.com//fang1/3013104944x.htm,56㎡,600
荣军医院宿舍唯美精装出行方便, 历下  解放路租房 荣军医院宿舍,http://jn.ganji.com//fang1/3013104884x.htm,45㎡,500
山医宿舍阳台采光好卫生间独立, 历下  趵突泉租房 山医宿舍,http://jn.ganji.com//fang1/2922078045x.htm,50㎡,600
机床二厂宿舍带独卫带大露台, 市中  其他租房 机床二厂宿舍,http://jn.ganji.com//fang1/2930205886x.htm,55㎡,600
历园新村价格实惠环境又好, 历城  花园路租房 历园新村,http://jn.ganji.com//fang1/3013101917x.htm,53㎡,500
书香门第出租可月付无杂费, 长清  其他租房 书香门第,http://jn.ganji.com//fang1/2922076377x.htm,45㎡,600
（个人）齐鲁软件园 理想嘉园 次卧 有暖气 拎包入住, 高新  国际会展中心租房 理想嘉园,http://jn.ganji.com//fang3/2930205376x.htm,17㎡,530
名士花园现代精装家电齐全户型方正, 市中  其他租房 名士花园,http://jn.ganji.com//fang1/3013101314x.htm,51㎡,600
华润依山郡首次出租全新家具家电, 市中  十六里河租房 华润依山郡,http://jn.ganji.com//fang1/2922075642x.htm,53㎡,500
明珠南区房子装修好环境也好中介勿扰, 章丘  不限租房 明珠南区,http://jn.ganji.com//fang1/3013100564x.htm,42㎡,600
银丰唐郡紫薇园小区豪装走过路过别错过, 历城  经十东路租房 银丰唐郡紫薇园小区,http://jn.ganji.com//fang1/3013100513x.htm,45㎡,600
书香门第温馨公寓式装修, 长清  其他租房 书香门第,http://jn.ganji.com//fang1/2930203912x.htm,52㎡,600
玫瑰花园主卧朝东北精装修, 历城  其他租房 玫瑰花园,http://jn.ganji.com//fang1/2930202259x.htm,57㎡,600
宏业名庭环境好采光好, 商河  不限租房 宏业名庭,http://jn.ganji.com//fang1/2922068919x.htm,45㎡,600
富雅园采光好装修也不错, 槐荫  张庄路租房 富雅园,http://jn.ganji.com//fang1/3013092215x.htm,56㎡,500
爱特公寓精装房子非常干净漂亮, 历城  其他租房 爱特公寓,http://jn.ganji.com//fang1/3013092080x.htm,58㎡,600
小槐荫街机车工厂九宿舍环境优美装修豪华住家舒适, 槐荫  南辛庄租房 小槐荫街机车工厂九宿舍,http://jn.ganji.com//fang1/3013087634x.htm,50㎡,600
富国小区简单装修独立卫生, 济阳  不限租房 富国小区,http://jn.ganji.com//fang1/2930191381x.htm,47㎡,500
祥泰森林河湾现代精装家电齐全户型方正, 历下  解放路租房 祥泰森林河湾,http://jn.ganji.com//fang1/3003833054x.htm,41㎡,500
区委宿舍(历下)房子装修好环境也好中介勿扰, 历下  其他租房 区委宿舍(历下),http://jn.ganji.com//fang1/3013083440x.htm,43㎡,600
二环东路造纸厂宿舍房子装修好有意者可看房, 历城  全福租房 二环东路造纸厂宿舍,http://jn.ganji.com//fang1/2930181415x.htm,57㎡,600
林业局单位宿舍拎包入住精装单身公寓, 市中  十六里河租房 林业局单位宿舍,http://jn.ganji.com//fang1/2930181349x.htm,53㎡,500
明湖小区东区三区精装大主卧带独立卫生间, 历下  泉城路租房 明湖小区东区三区,http://jn.ganji.com//fang1/2922049053x.htm,42㎡,600
王舍人化肥厂宿舍超便宜出租先到先得, 历城  王舍人租房 王舍人化肥厂宿舍,http://jn.ganji.com//fang1/3013074392x.htm,45㎡,500
齐鲁制药厂第二宿舍家电齐全急租, 历城  工业北路租房 齐鲁制药厂第二宿舍,http://jn.ganji.com//fang1/2930177980x.htm,51㎡,500
华冠名都精装房子非常干净漂亮, 市中  济微路租房 华冠名都,http://jn.ganji.com//fang1/3013074041x.htm,43㎡,600
二十七中单位宿舍真心想租家私齐全, 市中  馆驿街租房 二十七中单位宿舍,http://jn.ganji.com//fang1/3013072556x.htm,54㎡,500
工业北路派出所宿舍环境好采光好, 历城  工业北路租房 工业北路派出所宿舍,http://jn.ganji.com//fang1/2930176276x.htm,43㎡,600
名士杰座出租可月付无杂费, 历下  经十路历下段租房 名士杰座,http://jn.ganji.com//fang1/2922044097x.htm,59㎡,500
体育局宿舍南北通透采光无敌, 历城  洪家楼租房 体育局宿舍,http://jn.ganji.com//fang1/3013069457x.htm,41㎡,600
卢浮宫馆玫瑰坊繁华地段精装修, 槐荫  营市街租房 卢浮宫馆玫瑰坊,http://jn.ganji.com//fang1/2930172805x.htm,46㎡,500
七里堡小区月付整租押一付一, 历城  七里堡租房 七里堡小区,http://jn.ganji.com//fang1/3013069073x.htm,54㎡,600
个人可月付 贤文 600合租 精装修拎包住, 高新  国际会展中心租房 贤文花园南区,http://jn.ganji.com//fang3/2929652965x.htm,20㎡,600
市工商局宿舍(千佛山)装修好价格便宜经济实惠, 历下  千佛山租房 市工商局宿舍(千佛山),http://jn.ganji.com//fang1/2922040290x.htm,52㎡,600
君帝园小区阳台采光好卫生间独立, 章丘  不限租房 君帝园小区,http://jn.ganji.com//fang1/2930169304x.htm,42㎡,500
中创软件宿舍自己的房子可随时看房, 历下  千佛山租房 中创软件宿舍,http://jn.ganji.com//fang1/2930165779x.htm,51㎡,500
保利芙蓉家具家电都有拎包入住, 历下  东关租房 保利芙蓉,http://jn.ganji.com//fang1/3013060076x.htm,42㎡,600
鲁邦奥林逸城价格实惠环境又好, 高新  舜华路租房 鲁邦奥林逸城,http://jn.ganji.com//fang1/2922034581x.htm,44㎡,600
梁府小区二区出租可月付无杂费, 天桥  水屯路租房 梁府小区二区,http://jn.ganji.com//fang1/2922034470x.htm,47㎡,500
银丰唐郡桂花园首次出租全新家具家电, 历城  经十东路租房 银丰唐郡桂花园,http://jn.ganji.com//fang1/3013059794x.htm,45㎡,600
康成花园环境好原来自己住的, 天桥  堤口路租房 康成花园,http://jn.ganji.com//fang1/2922033603x.htm,40㎡,500
苗圃宿舍唯美精装出行方便, 槐荫  段店租房 苗圃宿舍,http://jn.ganji.com//fang1/2922031773x.htm,52㎡,500
长能明珠拎包入住精装单身公寓, 长清  文昌租房 长能明珠,http://jn.ganji.com//fang1/2930160694x.htm,44㎡,600
假日丽景花园小区采光很不错独立卫生间, 历城  其他租房 假日丽景花园小区,http://jn.ganji.com//fang1/2930159671x.htm,45㎡,500
大众日报社第三宿舍东区现代精装家电齐全户型方正, 历下  文化东路租房 大众日报社第三宿舍东区,http://jn.ganji.com//fang1/3013054877x.htm,51㎡,500
供电局第二宿舍入住安全小区价格实惠, 天桥  三孔桥街租房 供电局第二宿舍,http://jn.ganji.com//fang1/3013054814x.htm,45㎡,500
二职专宿舍装修温馨自住干净, 高新  其他租房 二职专宿舍,http://jn.ganji.com//fang1/2930158309x.htm,52㎡,500
物资公司宿舍豪装走过路过别错过, 历下  解放东路租房 物资公司宿舍,http://jn.ganji.com//fang1/3013054712x.htm,41㎡,600
军安和平山庄不信你不喜欢, 历下  其他租房 军安和平山庄,http://jn.ganji.com//fang1/2930157940x.htm,46㎡,500
省直统管房主卧带独卫带大露台, 市中  大观园租房 省直统管房,http://jn.ganji.com//fang1/2930157370x.htm,54㎡,600
机车大厂宿舍史上最划算房子出租, 槐荫  营市街租房 机车大厂宿舍,http://jn.ganji.com//fang1/3013051841x.htm,43㎡,500
富韵居简单装修独立卫生, 市中  舜玉路租房 富韵居,http://jn.ganji.com//fang1/3013051763x.htm,50㎡,500
万盛园小区高档小区全新家电家具, 天桥  堤口路租房 万盛园小区,http://jn.ganji.com//fang1/2930152948x.htm,50㎡,600
依山居交通方便中介勿扰, 市中  其他租房 依山居,http://jn.ganji.com//fang1/2930152933x.htm,50㎡,600
剑桥府邸交通便利物业很好, 槐荫  腊山北路租房 剑桥府邸,http://jn.ganji.com//fang1/2922023808x.htm,54㎡,600
济南市公安局交警支队宿舍超底价极缺房源, 历下  浆水泉路租房 济南市公安局交警支队宿舍,http://jn.ganji.com//fang1/2922022569x.htm,41㎡,600
财政局宿舍(历下)便宜实惠家一样的感觉, 历下  经十路历下段租房 财政局宿舍(历下),http://jn.ganji.com//fang1/2922022515x.htm,44㎡,500
鲁青园环境优美按月付可以, 历城  花园路租房 鲁青园,http://jn.ganji.com//fang1/3013047008x.htm,56㎡,600
金地佳苑不信你不喜欢, 历下  二环东路南段租房 金地佳苑,http://jn.ganji.com//fang1/2930150494x.htm,52㎡,500
安泰诚品装修好价格便宜经济实惠, 市中  王官庄租房 安泰诚品,http://jn.ganji.com//fang1/2930150224x.htm,55㎡,600
大杨新区东区家电齐全小区安静, 槐荫  腊山北路租房 大杨新区东区,http://jn.ganji.com//fang1/2922020928x.htm,51㎡,600
三箭银苑家具家电都有拎包入住, 市中  其他租房 三箭银苑,http://jn.ganji.com//fang1/2930149042x.htm,57㎡,500
三庆城市主人安静安全交通便捷, 高新  奥体中心租房 三庆城市主人,http://jn.ganji.com//fang1/3013045013x.htm,45㎡,600
肉联厂宿舍安静安全交通便捷, 历城  工业北路租房 肉联厂宿舍,http://jn.ganji.com//fang1/3013040261x.htm,54㎡,500
工业北路派出所宿舍主卧朝东北精装修, 历城  工业北路租房 工业北路派出所宿舍,http://jn.ganji.com//fang1/2930143429x.htm,55㎡,500
三发尚河名郡环境好原来自己住的, 商河  不限租房 三发尚河名郡,http://jn.ganji.com//fang1/3013039781x.htm,49㎡,500
天赐福小区个人直租无中介, 槐荫  经十西路租房 天赐福小区,http://jn.ganji.com//fang1/2922013980x.htm,54㎡,500
鹏宇名门世家主卧带独卫带大露台, 济阳  不限租房 鹏宇名门世家,http://jn.ganji.com//fang1/2930138917x.htm,55㎡,500
济南市公安局交警支队宿舍房子装修好有意者可看房, 历下  浆水泉路租房 济南市公安局交警支队宿舍,http://jn.ganji.com//fang1/2922009573x.htm,41㎡,500
工商银行宿舍(司里街)安静安全交通便捷, 历下  黑虎泉西路租房 工商银行宿舍(司里街),http://jn.ganji.com//fang1/2930138677x.htm,52㎡,600
七里堡小区首次出租全新家具家电, 历城  七里堡租房 七里堡小区,http://jn.ganji.com//fang1/2922009336x.htm,49㎡,600
大润发单位宿舍真心想租家私齐全, 市中  其他租房 大润发单位宿舍,http://jn.ganji.com//fang1/3013034501x.htm,56㎡,600
中海铂宫央墅环境优美按月付可以, 市中  二环南路租房 中海铂宫央墅,http://jn.ganji.com//fang1/2922007254x.htm,53㎡,600
天桥区环卫局宿舍史上最划算房子出租, 天桥  无影山中路租房 天桥区环卫局宿舍,http://jn.ganji.com//fang1/2922004974x.htm,40㎡,500
保利花园装修温馨自住干净, 历城  经十东路租房 保利花园,http://jn.ganji.com//fang1/2922004935x.htm,41㎡,600
八涧堡小区豪装走过路过别错过, 历下  其他租房 八涧堡小区,http://jn.ganji.com//fang1/3013029806x.htm,51㎡,600
凯旋公馆简单装修独立卫生, 高新  其他租房 凯旋公馆,http://jn.ganji.com//fang1/3013029755x.htm,55㎡,600
天桥-北园 板桥路, 天桥  北园租房,http://jn.ganji.com//fang3/2925852280x.htm,20㎡,600
后龙小区超便宜出租, 市中  济微路租房 后龙小区,http://jn.ganji.com//fang1/2930132221x.htm,41㎡,600
卧龙花园龙昌苑装修好价格便宜经济实惠, 市中  建设路租房 卧龙花园龙昌苑,http://jn.ganji.com//fang1/2922002799x.htm,46㎡,600
鹏宇名门世家超便宜出租, 济阳  不限租房 鹏宇名门世家,http://jn.ganji.com//fang1/3013026677x.htm,44㎡,500
景和山庄超底价极缺房源, 历城  经十东路租房 景和山庄,http://jn.ganji.com//fang1/2922001173x.htm,45㎡,600
凤凰山庄三期采光好装修也不错, 天桥  东工商河路租房 凤凰山庄三期,http://jn.ganji.com//fang1/3013026365x.htm,48㎡,500
机床二厂宿舍朝南向整体厨房, 市中  其他租房 机床二厂宿舍,http://jn.ganji.com//fang1/2922000867x.htm,49㎡,600
伟东新都二区超底价极缺房源, 市中  其他租房 伟东新都二区,http://jn.ganji.com//fang1/3013025330x.htm,57㎡,500
乐康街小区高档小区全新家电家具, 天桥  天成路租房 乐康街小区,http://jn.ganji.com//fang1/2921999796x.htm,51㎡,600
